Date, Close/Last, Volume, Open, High, Low
11/28/2016, $111.57, 27054320, $111.43, $112.465, $111.39
11/25/2016, $111.79, 11475920, $111.13, $111.87, $110.95
11/23/2016, $111.23, 27420550, $111.36, $111.51, $110.33
11/22/2016, $111.8, 25931710, $111.95, $112.42, $111.4
11/21/2016, $111.73, 29164190, $110.12, $111.99, $110.01
11/18/2016, $110.06, 28310840, $109.72, $110.54, $109.66
11/17/2016, $109.95, 27623150, $109.81, $110.35, $108.83
11/16/2016, $109.99, 58724080, $106.7, $110.23, $106.6
11/15/2016, $107.11, 32230590, $106.57, $107.68, $106.1593
11/14/2016, $105.71, 50901380, $107.71, $107.809, $104.08
11/11/2016, $108.43, 34117030, $107.12, $108.87, $106.55
11/10/2016, $107.79, 57097740, $111.09, $111.09, $105.83
11/09/2016, $110.88, 59118740, $109.88, $111.32, $108.05
11/08/2016, $111.06, 24129630, $110.31, $111.72, $109.7
11/07/2016, $110.41, 32361930, $110.08, $110.51, $109.46
11/04/2016, $108.84, 30790930, $108.53, $110.25, $108.11
11/03/2016, $109.83, 26538700, $110.98, $111.46, $109.55
11/02/2016, $111.59, 28174980, $111.4, $112.35, $111.23
11/01/2016, $111.49, 43403760, $113.46, $113.77, $110.53
10/31/2016, $113.54, 26378910, $113.65, $114.23, $113.2
10/28/2016, $113.72, 36792100, $113.87, $115.21, $113.45
10/27/2016, $114.48, 31396130, $115.39, $115.86, $114.1
10/26/2016, $115.59, 66028640, $114.31, $115.7, $113.31
10/25/2016, $118.25, 46820600, $117.95, $118.36, $117.31
10/24/2016, $117.65, 23492650, $117.1, $117.74, $117
10/21/2016, $116.6, 22527690, $116.81, $116.91, $116.28
10/20/2016, $117.06, 24100150, $116.86, $117.38, $116.33
10/19/2016, $117.12, 19977160, $117.25, $117.76, $113.8
10/18/2016, $117.47, 24308210, $118.18, $118.21, $117.45
10/17/2016, $117.55, 23583810, $117.33, $117.84, $116.78
10/14/2016, $117.63, 35626020, $117.88, $118.17, $117.13
10/13/2016, $116.98, 35041820, $116.79, $117.44, $115.72
10/12/2016, $117.34, 37512930, $117.35, $117.98, $116.75
10/11/2016, $116.3, 63963010, $117.7, $118.69, $116.2
10/10/2016, $116.05, 36087910, $115.02, $116.75, $114.72
10/07/2016, $114.06, 24336440, $114.31, $114.56, $113.51
10/06/2016, $113.89, 28508710, $113.7, $114.34, $113.13
10/05/2016, $113.05, 21400410, $113.4, $113.66, $112.69
10/04/2016, $113, 29707270, $113.06, $114.31, $112.63
10/03/2016, $112.52, 21634520, $112.71, $113.05, $112.28
09/30/2016, $113.05, 36340670, $112.46, $113.37, $111.8
09/29/2016, $112.18, 35850010, $113.16, $113.8, $111.8
09/28/2016, $113.95, 29608390, $113.69, $114.64, $113.43
09/27/2016, $113.09, 24587490, $113, $113.18, $112.34
09/26/2016, $112.88, 29800240, $111.64, $113.39, $111.55
09/23/2016, $112.71, 52411070, $114.42, $114.79, $111.55
09/22/2016, $114.62, 31048170, $114.35, $114.94, $114
09/21/2016, $113.55, 35951900, $113.85, $113.989, $112.441
09/20/2016, $113.57, 34494150, $113.05, $114.12, $112.51
09/19/2016, $113.58, 46937190, $115.19, $116.18, $113.25
09/16/2016, $114.92, 79763890, $115.12, $116.13, $114.04
09/15/2016, $115.57, 90398170, $113.86, $115.73, $113.49
09/14/2016, $111.77, 111186900, $108.73, $113.03, $108.6
09/13/2016, $107.95, 62080160, $107.51, $108.79, $107.24
09/12/2016, $105.44, 45114590, $102.65, $105.72, $102.53
09/09/2016, $103.13, 46461610, $104.64, $105.72, $103.13
09/08/2016, $105.52, 52955310, $107.25, $107.27, $105.24
09/07/2016, $108.36, 42250480, $107.83, $108.76, $107.07
09/06/2016, $107.7, 26645130, $107.9, $108.3, $107.51
09/02/2016, $107.73, 26393770, $107.7, $108, $106.82
09/01/2016, $106.73, 26675250, $106.14, $106.8, $105.62
08/31/2016, $106.1, 31639010, $105.66, $106.5699, $105.64
08/30/2016, $106, 24817940, $105.8, $106.5, $105.5
08/29/2016, $106.82, 24900130, $106.62, $107.44, $106.29
08/26/2016, $106.94, 27744300, $107.41, $107.95, $106.31
08/25/2016, $107.57, 25001730, $107.39, $107.88, $106.68
08/24/2016, $108.03, 23606240, $108.565, $108.75, $107.68
08/23/2016, $108.85, 21236850, $108.59, $109.32, $108.53
08/22/2016, $108.51, 25784420, $108.86, $109.1, $107.85
08/19/2016, $109.36, 25108890, $108.77, $109.69, $108.36
08/18/2016, $109.08, 21918340, $109.23, $109.6, $109.02
08/17/2016, $109.22, 25328680, $109.1, $109.37, $108.34
08/16/2016, $109.38, 33754680, $109.63, $110.23, $109.21
08/15/2016, $109.48, 25704330, $108.14, $109.54, $108.08
08/12/2016, $108.18, 18648700, $107.78, $108.44, $107.78
08/11/2016, $107.93, 27460070, $108.52, $108.93, $107.85
08/10/2016, $108, 23839880, $108.71, $108.9, $107.76
08/09/2016, $108.81, 26296260, $108.23, $108.94, $108.01
08/08/2016, $108.37, 28010430, $107.52, $108.37, $107.16
08/05/2016, $107.48, 39546610, $106.27, $107.65, $106.18
08/04/2016, $105.87, 26781730, $105.58, $106, $105.28
08/03/2016, $105.79, 30148360, $104.81, $105.84, $104.77
08/02/2016, $104.48, 33770220, $106.05, $106.07, $104
08/01/2016, $106.05, 38018910, $104.41, $106.15, $104.41
07/29/2016, $104.21, 27697970, $104.19, $104.55, $103.68
07/28/2016, $104.34, 38771840, $102.83, $104.45, $102.82
07/27/2016, $102.95, 92143920, $104.265, $104.35, $102.75
07/26/2016, $96.67, 53454620, $96.82, $97.97, $96.42
07/25/2016, $97.34, 40290580, $98.25, $98.84, $96.92
07/22/2016, $98.66, 28218240, $99.26, $99.3, $98.31
07/21/2016, $99.43, 32690080, $99.83, $101, $99.13
07/20/2016, $99.96, 26219110, $100, $100.46, $99.735
07/19/2016, $99.87, 23766360, $99.56, $100, $99.34
07/18/2016, $99.83, 36464530, $98.7, $100.13, $98.6
07/15/2016, $98.78, 30031410, $98.92, $99.3, $98.5
07/14/2016, $98.79, 38885980, $97.39, $98.99, $97.32
07/13/2016, $96.87, 25879680, $97.41, $97.67, $96.84
07/12/2016, $97.42, 24129530, $97.17, $97.7, $97.12
07/11/2016, $96.98, 23317990, $96.75, $97.65, $96.73
07/08/2016, $96.68, 28877500, $96.49, $96.89, $96.05
07/07/2016, $95.94, 24460850, $95.7, $96.5, $95.62
07/06/2016, $95.53, 30877540, $94.6, $95.66, $94.37
07/05/2016, $94.99, 27553750, $95.39, $95.4, $94.46
07/01/2016, $95.89, 25982080, $95.49, $96.465, $95.33
06/30/2016, $95.6, 35783320, $94.44, $95.77, $94.3
06/29/2016, $94.4, 36505420, $93.97, $94.55, $93.63
06/28/2016, $93.59, 40387960, $92.9, $93.66, $92.14
06/27/2016, $92.04, 45595680, $93, $93.05, $91.5
06/24/2016, $93.4, 75219710, $92.91, $94.655, $92.65
06/23/2016, $96.1, 32042290, $95.94, $96.29, $95.25
06/22/2016, $95.55, 29124140, $96.25, $96.89, $95.35
06/21/2016, $95.91, 35407050, $94.94, $96.35, $94.676
06/20/2016, $95.1, 34355970, $96, $96.57, $95.03
06/17/2016, $95.33, 60793260, $96.62, $96.65, $95.3
06/16/2016, $97.55, 31251870, $96.45, $97.75, $96.07
06/15/2016, $97.14, 29373050, $97.82, $98.41, $97.03
06/14/2016, $97.46, 31890740, $97.32, $98.475, $96.75
06/13/2016, $97.34, 37708360, $98.69, $99.12, $97.1
06/10/2016, $98.83, 31672220, $98.53, $99.3457, $98.48
06/09/2016, $99.65, 26575570, $98.5, $99.99, $98.46
06/08/2016, $98.94, 20839950, $99.02, $99.56, $98.68
06/07/2016, $99.03, 22378380, $99.25, $99.87, $98.96
06/06/2016, $98.63, 23265200, $97.99, $101.89, $97.55
06/03/2016, $97.92, 28487570, $97.79, $98.27, $97.45
06/02/2016, $97.72, 40170200, $97.6, $97.84, $96.63
06/01/2016, $98.46, 29139100, $99.02, $99.54, $98.33
05/31/2016, $99.86, 42268040, $99.6, $100.4, $98.82
05/27/2016, $100.35, 36299460, $99.44, $100.47, $99.245
05/26/2016, $100.41, 56293490, $99.68, $100.73, $98.64
05/25/2016, $99.62, 38258300, $98.67, $99.74, $98.11
05/24/2016, $97.9, 35074380, $97.22, $98.09, $96.84
05/23/2016, $96.43, 37977020, $95.87, $97.19, $95.67
05/20/2016, $95.22, 31834020, $94.64, $95.43, $94.52
05/19/2016, $94.2, 30417880, $94.64, $94.64, $93.57
05/18/2016, $94.56, 42009830, $94.16, $95.21, $93.89
05/17/2016, $93.49, 46858910, $94.55, $94.7, $93.01
05/16/2016, $93.88, 61192340, $92.39, $94.39, $91.65
05/13/2016, $90.52, 44223040, $90, $91.67, $90
05/12/2016, $90.34, 76183460, $92.72, $92.78, $89.47
05/11/2016, $92.51, 28641180, $93.48, $93.57, $92.46
05/10/2016, $93.42, 33653020, $93.33, $93.57, $92.11
05/09/2016, $92.79, 32895650, $93, $93.77, $92.59
05/06/2016, $92.72, 43665160, $93.37, $93.45, $91.85
05/05/2016, $93.24, 35850220, $94, $94.07, $92.68
05/04/2016, $94.19, 40984160, $95.2, $95.9, $93.82
05/03/2016, $95.18, 56770080, $94.2, $95.74, $93.68
05/02/2016, $93.64, 47844490, $93.965, $94.08, $92.4
04/29/2016, $93.74, 68388840, $93.99, $94.72, $92.51
04/28/2016, $94.83, 82107120, $97.61, $97.88, $94.25
04/27/2016, $97.82, 114436300, $96, $98.71, $95.68
04/26/2016, $104.35, 52979780, $103.91, $105.3, $103.91
04/25/2016, $105.08, 27997990, $105, $105.65, $104.51
04/22/2016, $105.68, 33655810, $105.01, $106.48, $104.62
04/21/2016, $105.97, 31416910, $106.93, $106.93, $105.52
04/20/2016, $107.13, 30576980, $106.64, $108.09, $106.06
04/19/2016, $106.91, 32340620, $107.88, $108, $106.23
04/18/2016, $107.48, 60784920, $108.89, $108.95, $106.94
04/15/2016, $109.85, 46873670, $112.11, $112.3, $109.73
04/14/2016, $112.1, 25364920, $111.62, $112.39, $111.33
04/13/2016, $112.04, 32771760, $110.8, $112.34, $110.8
04/12/2016, $110.44, 27150570, $109.34, $110.5, $108.66
04/11/2016, $109.02, 29357940, $108.97, $110.61, $108.83
04/08/2016, $108.66, 23553790, $108.91, $109.77, $108.17
04/07/2016, $108.54, 31735810, $109.95, $110.42, $108.121
04/06/2016, $110.96, 26178840, $110.23, $110.98, $109.2
04/05/2016, $109.81, 26560420, $109.51, $110.73, $109.42
04/04/2016, $111.12, 37322930, $110.42, $112.19, $110.27
04/01/2016, $109.99, 25820460, $108.78, $110, $108.2
03/31/2016, $108.99, 25763840, $109.72, $109.9, $108.88
03/30/2016, $109.56, 45547590, $108.65, $110.42, $108.6
03/29/2016, $107.68, 31154910, $104.89, $107.79, $104.88
03/28/2016, $105.19, 19354440, $106, $106.19, $105.06
03/24/2016, $105.67, 25568350, $105.47, $106.25, $104.89
03/23/2016, $106.13, 25686350, $106.48, $107.07, $105.9
03/22/2016, $106.72, 32345430, $105.25, $107.29, $105.21
03/21/2016, $105.91, 35454230, $105.93, $107.65, $105.1401
03/18/2016, $105.92, 43607120, $106.34, $106.5, $105.19
03/17/2016, $105.8, 34394830, $105.52, $106.47, $104.96
03/16/2016, $105.97, 38236730, $104.61, $106.31, $104.59
03/15/2016, $104.58, 40026250, $103.96, $105.18, $103.85
03/14/2016, $102.52, 25058280, $101.91, $102.91, $101.78
03/11/2016, $102.26, 27368840, $102.24, $102.28, $101.5
03/10/2016, $101.17, 33490630, $101.41, $102.24, $100.15
03/09/2016, $101.12, 27148530, $101.31, $101.58, $100.27
03/08/2016, $101.03, 31538710, $100.78, $101.76, $100.4
03/07/2016, $101.87, 35890740, $102.39, $102.83, $100.96
03/04/2016, $103.01, 46026600, $102.37, $103.75, $101.37
03/03/2016, $101.5, 36884490, $100.58, $101.7099, $100.45
03/02/2016, $100.75, 33136130, $100.51, $100.89, $99.64
03/01/2016, $100.53, 50303500, $97.65, $100.77, $97.42
02/29/2016, $96.69, 35131460, $96.86, $98.23, $96.65
02/26/2016, $96.91, 28949760, $97.2, $98.0237, $96.58
02/25/2016, $96.76, 27526040, $96.05, $96.76, $95.25
02/24/2016, $96.1, 36192150, $93.98, $96.38, $93.32
02/23/2016, $94.69, 31851180, $96.4, $96.5, $94.55
02/22/2016, $96.88, 34240470, $96.31, $96.9, $95.92
02/19/2016, $96.04, 35290570, $96, $96.7599, $95.8
02/18/2016, $96.26, 38866100, $98.84, $98.89, $96.091
02/17/2016, $98.12, 44811800, $96.67, $98.21, $96.15
02/16/2016, $96.64, 48032600, $95.02, $96.85, $94.61
02/12/2016, $93.99, 40323020, $94.19, $94.5, $93.01
02/11/2016, $93.7, 49979700, $93.79, $94.72, $92.59
02/10/2016, $94.27, 42288790, $95.92, $96.35, $94.1
02/09/2016, $94.99, 44282560, $94.29, $95.94, $93.93
02/08/2016, $95.01, 53920550, $93.13, $95.7, $93.04
02/05/2016, $94.02, 46315620, $96.52, $96.92, $93.69
02/04/2016, $96.6, 46418230, $95.86, $97.33, $95.19
02/03/2016, $96.35, 45870130, $95, $96.84, $94.08
02/02/2016, $94.48, 37190500, $95.42, $96.04, $94.28
02/01/2016, $96.43, 40814360, $96.47, $96.71, $95.4
01/29/2016, $97.34, 64332440, $94.79, $97.34, $94.35
01/28/2016, $94.09, 55622370, $93.79, $94.52, $92.39
01/27/2016, $93.42, 133059000, $96.04, $96.6289, $93.34
01/26/2016, $99.99, 71937310, $99.93, $100.88, $98.07
01/25/2016, $99.44, 51529980, $101.52, $101.53, $99.21
01/22/2016, $101.42, 65648660, $98.63, $101.46, $98.37
01/21/2016, $96.3, 52099200, $97.06, $97.88, $94.94
01/20/2016, $96.79, 72274300, $95.1, $98.1897, $93.42
01/19/2016, $96.66, 52960810, $98.41, $98.65, $95.5
01/15/2016, $97.13, 79356010, $96.2, $97.71, $95.36
01/14/2016, $99.52, 63000140, $97.96, $100.48, $95.74
01/13/2016, $97.39, 62285770, $100.32, $101.19, $97.3
01/12/2016, $99.96, 49046150, $100.55, $100.69, $98.8399
01/11/2016, $98.53, 49687870, $98.97, $99.06, $97.34
01/08/2016, $96.96, 70722000, $98.55, $99.11, $96.76
01/07/2016, $96.45, 80742460, $98.68, $100.13, $96.43
01/06/2016, $100.7, 68384270, $100.56, $102.37, $99.87
01/05/2016, $102.71, 55583140, $105.75, $105.85, $102.41
01/04/2016, $105.35, 67569090, $102.61, $105.368, $102
12/31/2015, $105.26, 40885480, $107.01, $107.03, $104.82
12/30/2015, $107.32, 25184090, $108.58, $108.7, $107.18
12/29/2015, $108.74, 30912260, $106.96, $109.43, $106.86
12/28/2015, $106.82, 26639930, $107.59, $107.69, $106.1807
12/24/2015, $108.03, 13596680, $109, $109, $107.95
12/23/2015, $108.61, 32618140, $107.27, $108.85, $107.2
12/22/2015, $107.23, 32728460, $107.4, $107.72, $106.451
12/21/2015, $107.33, 47507230, $107.28, $107.37, $105.57
12/18/2015, $106.03, 96197190, $108.91, $109.52, $105.81
12/17/2015, $108.98, 44654830, $112.02, $112.25, $108.98
12/16/2015, $111.34, 56157370, $111.07, $111.99, $108.8
12/15/2015, $110.49, 53168580, $111.94, $112.8, $110.35
12/14/2015, $112.48, 64678220, $112.18, $112.68, $109.79
12/11/2015, $113.18, 46810020, $115.19, $115.39, $112.851
12/10/2015, $116.17, 29158640, $116.04, $116.94, $115.51
12/09/2015, $115.62, 46301930, $117.64, $117.69, $115.08
12/08/2015, $118.23, 34275420, $117.52, $118.6, $116.86
12/07/2015, $118.28, 32063100, $118.98, $119.86, $117.81
12/04/2015, $119.03, 57717870, $115.29, $119.25, $115.11
12/03/2015, $115.2, 41511380, $116.55, $116.79, $114.22
12/02/2015, $116.28, 33316990, $117.05, $118.11, $116.08
12/01/2015, $117.34, 34806250, $118.75, $118.81, $116.86
11/30/2015, $118.3, 38063130, $117.99, $119.41, $117.75
11/27/2015, $117.81, 13046450, $118.29, $118.41, $117.6
11/25/2015, $118.03, 21341960, $119.21, $119.23, $117.92
11/24/2015, $118.88, 42747950, $117.33, $119.35, $117.12
11/23/2015, $117.75, 32445680, $119.27, $119.73, $117.34
11/20/2015, $119.3, 34135230, $119.2, $119.92, $118.85
11/19/2015, $118.78, 43233950, $117.64, $119.75, $116.76
11/18/2015, $117.29, 46559730, $115.76, $117.49, $115.5
11/17/2015, $113.69, 27584020, $114.92, $115.05, $113.32
11/16/2015, $114.175, 37979570, $111.38, $114.24, $111
11/13/2015, $112.34, 45555300, $115.2, $115.57, $112.27
11/12/2015, $115.72, 32461350, $116.26, $116.82, $115.65
11/11/2015, $116.11, 45179400, $116.37, $117.42, $115.21
11/10/2015, $116.77, 59029400, $116.9, $118.07, $116.061
11/09/2015, $120.57, 33829290, $120.96, $121.81, $120.05
11/06/2015, $121.06, 33009110, $121.11, $121.81, $120.62
11/05/2015, $120.92, 39483400, $121.85, $122.69, $120.18
11/04/2015, $122, 44829060, $123.13, $123.82, $121.62
11/03/2015, $122.57, 45479260, $120.79, $123.49, $120.7
11/02/2015, $121.18, 32152870, $119.87, $121.36, $119.61
10/30/2015, $119.5, 49305220, $120.99, $121.22, $119.45
10/29/2015, $120.53, 51106100, $118.7, $120.69, $118.27
10/28/2015, $119.27, 85436210, $116.93, $119.3, $116.06
10/27/2015, $114.55, 67673450, $115.4, $116.54, $113.99
10/26/2015, $115.28, 66139770, $118.08, $118.13, $114.92
10/23/2015, $119.08, 59251740, $116.7, $119.228, $116.33
10/22/2015, $115.5, 41430660, $114.33, $115.5, $114.1
10/21/2015, $113.76, 42276880, $114, $115.58, $113.7
10/20/2015, $113.77, 48929200, $111.34, $114.17, $110.82
10/19/2015, $111.73, 29723750, $110.8, $111.75, $110.11
10/16/2015, $111.04, 38794930, $111.78, $112, $110.53
10/15/2015, $111.86, 37622200, $110.93, $112.1, $110.49
10/14/2015, $110.21, 44434220, $111.29, $111.52, $109.56
10/13/2015, $111.79, 32970790, $110.82, $112.45, $110.68
10/12/2015, $111.6, 30386830, $112.73, $112.75, $111.44
10/09/2015, $112.12, 52720620, $110, $112.28, $109.49
10/08/2015, $109.5, 61747260, $110.19, $110.19, $108.21
10/07/2015, $110.78, 46717770, $111.74, $111.77, $109.41
10/06/2015, $111.31, 48702200, $110.63, $111.74, $109.765
10/05/2015, $110.78, 52033100, $109.88, $111.3698, $109.07
10/02/2015, $110.38, 57774940, $108.01, $111.0136, $107.55
10/01/2015, $109.58, 63849470, $109.07, $109.62, $107.31
09/30/2015, $110.3, 66300930, $110.17, $111.54, $108.73
09/29/2015, $109.06, 73230280, $112.83, $113.51, $107.86
09/28/2015, $112.44, 51861990, $113.85, $114.57, $112.44
09/25/2015, $114.71, 56005550, $116.44, $116.69, $114.02
09/24/2015, $115, 50061580, $113.25, $115.5, $112.37
09/23/2015, $114.32, 35678360, $113.63, $114.72, $113.3
09/22/2015, $113.4, 50278030, $113.38, $114.18, $112.5201
09/21/2015, $115.21, 46594220, $113.67, $115.37, $113.66
09/18/2015, $113.45, 73991000, $112.21, $114.3, $111.87
09/17/2015, $113.92, 63712340, $115.66, $116.49, $113.715
09/16/2015, $116.41, 37080720, $116.25, $116.54, $115.44
09/15/2015, $116.28, 43218350, $115.93, $116.53, $114.42
09/14/2015, $115.31, 58279570, $116.58, $116.89, $114.86
09/11/2015, $114.21, 49793750, $111.79, $114.21, $111.76
09/10/2015, $112.57, 62800770, $110.27, $113.2825, $109.9
09/09/2015, $110.15, 84757780, $113.76, $114.02, $109.77
09/08/2015, $112.31, 54507300, $111.65, $112.56, $110.32
09/04/2015, $109.27, 49904460, $108.97, $110.45, $108.51
09/03/2015, $110.37, 53142590, $112.49, $112.78, $110.04
09/02/2015, $112.34, 61681250, $110.23, $112.34, $109.131
09/01/2015, $107.72, 76562170, $110.15, $111.88, $107.36
08/31/2015, $112.76, 56111590, $112.03, $114.53, $112
08/28/2015, $113.29, 53075960, $112.17, $113.31, $111.54
08/27/2015, $112.92, 83825220, $112.23, $113.24, $110.02
08/26/2015, $109.69, 96531890, $107.085, $109.89, $105.05
08/25/2015, $103.74, 102731700, $111.11, $111.11, $103.5
08/24/2015, $103.12, 161882500, $94.87, $108.8, $92
08/21/2015, $105.76, 127246600, $110.43, $111.9, $105.645
08/20/2015, $112.65, 68176940, $114.08, $114.35, $111.63
08/19/2015, $115.01, 48079330, $116.1, $116.52, $114.68
08/18/2015, $116.5, 34525630, $116.43, $117.44, $116.01
08/17/2015, $117.16, 40827260, $116.04, $117.65, $115.5
08/14/2015, $115.96, 42876370, $114.32, $116.31, $114.01
08/13/2015, $115.15, 48407640, $116.04, $116.4, $114.54
08/12/2015, $115.24, 101593400, $112.53, $115.42, $109.63
08/11/2015, $113.49, 96820670, $117.81, $118.18, $113.33
08/10/2015, $119.72, 54851010, $116.53, $119.99, $116.53
08/07/2015, $115.52, 38610120, $114.58, $116.25, $114.5
08/06/2015, $115.13, 52828890, $115.97, $116.5, $114.115
08/05/2015, $115.4, 99202400, $112.95, $117.44, $112.1
08/04/2015, $114.64, 123601900, $117.42, $117.7, $113.25
08/03/2015, $118.44, 69639900, $121.5, $122.57, $117.52
07/31/2015, $121.3, 42832890, $122.6, $122.6425, $120.91
07/30/2015, $122.37, 33400950, $122.32, $122.5699, $121.71
07/29/2015, $122.99, 36912040, $123.15, $123.5, $122.27
07/28/2015, $123.38, 33570380, $123.38, $123.91, $122.55
07/27/2015, $122.77, 44371580, $123.09, $123.61, $122.12
07/24/2015, $124.5, 42090320, $125.32, $125.74, $123.9
07/23/2015, $125.16, 50832950, $126.2, $127.09, $125.06
07/22/2015, $125.22, 115288400, $121.99, $125.5, $121.99
07/21/2015, $130.75, 73006780, $132.85, $132.92, $130.32
07/20/2015, $132.07, 55204920, $130.97, $132.97, $130.7
07/17/2015, $129.62, 45970470, $129.08, $129.62, $128.31
07/16/2015, $128.51, 35987630, $127.74, $128.57, $127.35
07/15/2015, $126.82, 33559770, $125.72, $127.15, $125.58
07/14/2015, $125.61, 31695870, $126.04, $126.37, $125.04
07/13/2015, $125.66, 41365600, $125.03, $125.755, $124.32
07/10/2015, $123.28, 61292800, $121.94, $123.85, $121.21
07/09/2015, $120.07, 78291510, $123.85, $124.06, $119.22
07/08/2015, $122.57, 60609830, $124.48, $124.64, $122.54
07/07/2015, $125.69, 46737090, $125.89, $126.15, $123.77
07/06/2015, $126, 27972950, $124.94, $126.23, $124.85
07/02/2015, $126.44, 27171180, $126.43, $126.69, $125.77
07/01/2015, $126.6, 30206890, $126.9, $126.94, $125.99
06/30/2015, $125.425, 44326050, $125.57, $126.12, $124.86
06/29/2015, $124.53, 49043410, $125.46, $126.47, $124.48
06/26/2015, $126.75, 43986290, $127.67, $127.99, $126.51
06/25/2015, $127.5, 31872390, $128.86, $129.2, $127.5
06/24/2015, $128.11, 55077520, $127.21, $129.8, $127.12
06/23/2015, $127.03, 30192140, $127.48, $127.61, $126.8792
06/22/2015, $127.61, 33976180, $127.49, $128.06, $127.08
06/19/2015, $126.6, 54361530, $127.71, $127.82, $126.4
06/18/2015, $127.88, 35363990, $127.23, $128.31, $127.22
06/17/2015, $127.3, 32858900, $127.72, $127.88, $126.74
06/16/2015, $127.6, 31443650, $127.03, $127.85, $126.37
06/15/2015, $126.92, 43896960, $126.1, $127.24, $125.71
06/12/2015, $127.17, 36826260, $128.185, $128.33, $127.11
06/11/2015, $128.59, 35344520, $129.18, $130.18, $128.475
06/10/2015, $128.88, 39029190, $127.92, $129.34, $127.85
06/09/2015, $127.42, 56002840, $126.7, $128.08, $125.62
06/08/2015, $127.8, 52609900, $128.9, $129.21, $126.83
06/05/2015, $128.65, 35577760, $129.5, $129.69, $128.36
06/04/2015, $129.36, 38335980, $129.58, $130.58, $128.91
06/03/2015, $130.12, 30939810, $130.66, $130.94, $129.9
06/02/2015, $129.96, 33595980, $129.86, $130.655, $129.32
06/01/2015, $130.535, 32016020, $131.2, $131.39, $130.05
05/29/2015, $130.28, 50474170, $131.23, $131.45, $129.9
05/28/2015, $131.78, 30678840, $131.86, $131.95, $131.1
05/27/2015, $132.045, 45771120, $130.34, $132.26, $130.05
05/26/2015, $129.62, 70544670, $132.6, $132.91, $129.12
